country,year,continent,variable,value
Sao Tome and Principe,1952,Africa,gdpPercap,879.5835855
Sao Tome and Principe,1957,Africa,pop,61325
Sao Tome and Principe,1957,Africa,lifeExp,48.945
Sao Tome and Principe,1957,Africa,gdpPercap,860.7369026
Sao Tome and Principe,1962,Africa,pop,65345
Sao Tome and Principe,1962,Africa,lifeExp,51.893
Sao Tome and Principe,1962,Africa,gdpPercap,1071.551119
Sao Tome and Principe,1967,Africa,pop,70787
Sao Tome and Principe,1967,Africa,lifeExp,54.425
Sao Tome and Principe,1967,Africa,gdpPercap,1384.840593
Sao Tome and Principe,1972,Africa,pop,76595
Sao Tome and Principe,1972,Africa,lifeExp,56.48
Sao Tome and Principe,1972,Africa,gdpPercap,1532.985254
Sao Tome and Principe,1977,Africa,pop,86796
Sao Tome and Principe,1977,Africa,lifeExp,58.55
Sao Tome and Principe,1977,Africa,gdpPercap,1737.561657
Sao Tome and Principe,1982,Africa,pop,98593
Sao Tome and Principe,1982,Africa,lifeExp,60.351
Sao Tome and Principe,1982,Africa,gdpPercap,1890.218117
Sao Tome and Principe,1987,Africa,pop,110812
Sao Tome and Principe,1987,Africa,lifeExp,61.728
Sao Tome and Principe,1987,Africa,gdpPercap,1516.525457
Sao Tome and Principe,1992,Africa,pop,125911
Sao Tome and Principe,1992,Africa,lifeExp,62.742
Sao Tome and Principe,1992,Africa,gdpPercap,1428.777814
Sao Tome and Principe,1997,Africa,pop,145608
Sao Tome and Principe,1997,Africa,lifeExp,63.306
Sao Tome and Principe,1997,Africa,gdpPercap,1339.076036
Sao Tome and Principe,2002,Africa,pop,170372
Sao Tome and Principe,2002,Africa,lifeExp,64.337
Sao Tome and Principe,2002,Africa,gdpPercap,1353.09239
Sao Tome and Principe,2007,Africa,pop,199579
Sao Tome and Principe,2007,Africa,lifeExp,65.528
Sao Tome and Principe,2007,Africa,gdpPercap,1598.435089
Saudi Arabia,1952,Asia,pop,4005677
Saudi Arabia,1952,Asia,lifeExp,39.875
Saudi Arabia,1952,Asia,gdpPercap,6459.554823
Saudi Arabia,1957,Asia,pop,4419650
Saudi Arabia,1957,Asia,lifeExp,42.868
Saudi Arabia,1957,Asia,gdpPercap,8157.591248
Saudi Arabia,1962,Asia,pop,4943029
Saudi Arabia,1962,Asia,lifeExp,45.914
Saudi Arabia,1962,Asia,gdpPercap,11626.41975
Saudi Arabia,1967,Asia,pop,5618198
Saudi Arabia,1967,Asia,lifeExp,49.901
Saudi Arabia,1967,Asia,gdpPercap,16903.04886
Saudi Arabia,1972,Asia,pop,6472756
Saudi Arabia,1972,Asia,lifeExp,53.886
Saudi Arabia,1972,Asia,gdpPercap,24837.42865
Saudi Arabia,1977,Asia,pop,8128505
Saudi Arabia,1977,Asia,lifeExp,58.69
Saudi Arabia,1977,Asia,gdpPercap,34167.7626
Saudi Arabia,1982,Asia,pop,11254672
Saudi Arabia,1982,Asia,lifeExp,63.012
Saudi Arabia,1982,Asia,gdpPercap,33693.17525
Saudi Arabia,1987,Asia,pop,14619745
Saudi Arabia,1987,Asia,lifeExp,66.295
Saudi Arabia,1987,Asia,gdpPercap,21198.26136
Saudi Arabia,1992,Asia,pop,16945857
Saudi Arabia,1992,Asia,lifeExp,68.768
Saudi Arabia,1992,Asia,gdpPercap,24841.61777
Saudi Arabia,1997,Asia,pop,21229759
Saudi Arabia,1997,Asia,lifeExp,70.533
Saudi Arabia,1997,Asia,gdpPercap,20586.69019
Saudi Arabia,2002,Asia,pop,24501530
Saudi Arabia,2002,Asia,lifeExp,71.626
Saudi Arabia,2002,Asia,gdpPercap,19014.54118
Saudi Arabia,2007,Asia,pop,27601038
Saudi Arabia,2007,Asia,lifeExp,72.777
Saudi Arabia,2007,Asia,gdpPercap,21654.83194
Senegal,1952,Africa,pop,2755589
Senegal,1952,Africa,lifeExp,37.278
Senegal,1952,Africa,gdpPercap,1450.356983
Senegal,1957,Africa,pop,3054547
Senegal,1957,Africa,lifeExp,39.329
Senegal,1957,Africa,gdpPercap,1567.653006
Senegal,1962,Africa,pop,3430243
Senegal,1962,Africa,lifeExp,41.454
Senegal,1962,Africa,gdpPercap,1654.988723
Senegal,1967,Africa,pop,3965841
Senegal,1967,Africa,lifeExp,43.563
Senegal,1967,Africa,gdpPercap,1612.404632
Senegal,1972,Africa,pop,4588696
Senegal,1972,Africa,lifeExp,45.815
Senegal,1972,Africa,gdpPercap,1597.712056
Senegal,1977,Africa,pop,5260855
Senegal,1977,Africa,lifeExp,48.879
Senegal,1977,Africa,gdpPercap,1561.769116
Senegal,1982,Africa,pop,6147783
Senegal,1982,Africa,lifeExp,52.379
Senegal,1982,Africa,gdpPercap,1518.479984
Senegal,1987,Africa,pop,7171347
Senegal,1987,Africa,lifeExp,55.769
Senegal,1987,Africa,gdpPercap,1441.72072
Senegal,1992,Africa,pop,8307920
Senegal,1992,Africa,lifeExp,58.196
Senegal,1992,Africa,gdpPercap,1367.899369
Senegal,1997,Africa,pop,9535314
Senegal,1997,Africa,lifeExp,60.187
Senegal,1997,Africa,gdpPercap,1392.368347
Senegal,2002,Africa,pop,10870037
Senegal,2002,Africa,lifeExp,61.6
Senegal,2002,Africa,gdpPercap,1519.635262
Senegal,2007,Africa,pop,12267493
Senegal,2007,Africa,lifeExp,63.062
Senegal,2007,Africa,gdpPercap,1712.472136
Serbia,1952,Europe,pop,6860147
Serbia,1952,Europe,lifeExp,57.996
Serbia,1952,Europe,gdpPercap,3581.459448
Serbia,1957,Europe,pop,7271135
Serbia,1957,Europe,lifeExp,61.685
Serbia,1957,Europe,gdpPercap,4981.090891
Serbia,1962,Europe,pop,7616060
Serbia,1962,Europe,lifeExp,64.531
Serbia,1962,Europe,gdpPercap,6289.629157
Serbia,1967,Europe,pop,7971222
Serbia,1967,Europe,lifeExp,66.914
Serbia,1967,Europe,gdpPercap,7991.707066
Serbia,1972,Europe,pop,8313288
Serbia,1972,Europe,lifeExp,68.7
Serbia,1972,Europe,gdpPercap,10522.06749
Serbia,1977,Europe,pop,8686367
Serbia,1977,Europe,lifeExp,70.3
Serbia,1977,Europe,gdpPercap,12980.66956
Serbia,1982,Europe,pop,9032824
Serbia,1982,Europe,lifeExp,70.162
Serbia,1982,Europe,gdpPercap,15181.0927
Serbia,1987,Europe,pop,9230783
Serbia,1987,Europe,lifeExp,71.218
Serbia,1987,Europe,gdpPercap,15870.87851
Serbia,1992,Europe,pop,9826397
Serbia,1992,Europe,lifeExp,71.659
Serbia,1992,Europe,gdpPercap,9325.068238
Serbia,1997,Europe,pop,10336594
Serbia,1997,Europe,lifeExp,72.232
Serbia,1997,Europe,gdpPercap,7914.320304
Serbia,2002,Europe,pop,10111559
Serbia,2002,Europe,lifeExp,73.213
Serbia,2002,Europe,gdpPercap,7236.075251
Serbia,2007,Europe,pop,10150265
Serbia,2007,Europe,lifeExp,74.002
Serbia,2007,Europe,gdpPercap,9786.534714
Sierra Leone,1952,Africa,pop,2143249
Sierra Leone,1952,Africa,lifeExp,30.331
Sierra Leone,1952,Africa,gdpPercap,879.7877358
Sierra Leone,1957,Africa,pop,2295678
Sierra Leone,1957,Africa,lifeExp,31.57
Sierra Leone,1957,Africa,gdpPercap,1004.484437
Sierra Leone,1962,Africa,pop,2467895
Sierra Leone,1962,Africa,lifeExp,32.767
Sierra Leone,1962,Africa,gdpPercap,1116.639877
Sierra Leone,1967,Africa,pop,2662190
Sierra Leone,1967,Africa,lifeExp,34.113
Sierra Leone,1967,Africa,gdpPercap,1206.043465
Sierra Leone,1972,Africa,pop,2879013
Sierra Leone,1972,Africa,lifeExp,35.4
Sierra Leone,1972,Africa,gdpPercap,1353.759762
Sierra Leone,1977,Africa,pop,3140897
Sierra Leone,1977,Africa,lifeExp,36.788
Sierra Leone,1977,Africa,gdpPercap,1348.285159
Sierra Leone,1982,Africa,pop,3464522
Sierra Leone,1982,Africa,lifeExp,38.445
Sierra Leone,1982,Africa,gdpPercap,1465.010784
Sierra Leone,1987,Africa,pop,3868905
Sierra Leone,1987,Africa,lifeExp,40.006
Sierra Leone,1987,Africa,gdpPercap,1294.447788
Sierra Leone,1992,Africa,pop,4260884
Sierra Leone,1992,Africa,lifeExp,38.333
Sierra Leone,1992,Africa,gdpPercap,1068.696278
Sierra Leone,1997,Africa,pop,4578212
Sierra Leone,1997,Africa,lifeExp,39.897
Sierra Leone,1997,Africa,gdpPercap,574.6481576
Sierra Leone,2002,Africa,pop,5359092
Sierra Leone,2002,Africa,lifeExp,41.012
Sierra Leone,2002,Africa,gdpPercap,699.489713
Sierra Leone,2007,Africa,pop,6144562
Sierra Leone,2007,Africa,lifeExp,42.568
Sierra Leone,2007,Africa,gdpPercap,862.5407561
Singapore,1952,Asia,pop,1127000
Singapore,1952,Asia,lifeExp,60.396
Singapore,1952,Asia,gdpPercap,2315.138227
Singapore,1957,Asia,pop,1445929
Singapore,1957,Asia,lifeExp,63.179
Singapore,1957,Asia,gdpPercap,2843.104409
Singapore,1962,Asia,pop,1750200
Singapore,1962,Asia,lifeExp,65.798
Singapore,1962,Asia,gdpPercap,3674.735572
Singapore,1967,Asia,pop,1977600
Singapore,1967,Asia,lifeExp,67.946
Singapore,1967,Asia,gdpPercap,4977.41854
Singapore,1972,Asia,pop,2152400
Singapore,1972,Asia,lifeExp,69.521
Singapore,1972,Asia,gdpPercap,8597.756202
Singapore,1977,Asia,pop,2325300
Singapore,1977,Asia,lifeExp,70.795
Singapore,1977,Asia,gdpPercap,11210.08948
Singapore,1982,Asia,pop,2651869
Singapore,1982,Asia,lifeExp,71.76
Singapore,1982,Asia,gdpPercap,15169.16112
Singapore,1987,Asia,pop,2794552
Singapore,1987,Asia,lifeExp,73.56
Singapore,1987,Asia,gdpPercap,18861.53081
Singapore,1992,Asia,pop,3235865
Singapore,1992,Asia,lifeExp,75.788
Singapore,1992,Asia,gdpPercap,24769.8912
Singapore,1997,Asia,pop,3802309
Singapore,1997,Asia,lifeExp,77.158
Singapore,1997,Asia,gdpPercap,33519.4766
Singapore,2002,Asia,pop,4197776
Singapore,2002,Asia,lifeExp,78.77
Singapore,2002,Asia,gdpPercap,36023.1054
Singapore,2007,Asia,pop,4553009
Singapore,2007,Asia,lifeExp,79.972
Singapore,2007,Asia,gdpPercap,47143.17964
Slovak Republic,1952,Europe,pop,3558137
Slovak Republic,1952,Europe,lifeExp,64.36
Slovak Republic,1952,Europe,gdpPercap,5074.659104
Slovak Republic,1957,Europe,pop,3844277
Slovak Republic,1957,Europe,lifeExp,67.45
Slovak Republic,1957,Europe,gdpPercap,6093.26298
Slovak Republic,1962,Europe,pop,4237384
Slovak Republic,1962,Europe,lifeExp,70.33
Slovak Republic,1962,Europe,gdpPercap,7481.107598
Slovak Republic,1967,Europe,pop,4442238
Slovak Republic,1967,Europe,lifeExp,70.98
Slovak Republic,1967,Europe,gdpPercap,8412.902397
Slovak Republic,1972,Europe,pop,4593433
Slovak Republic,1972,Europe,lifeExp,70.35
Slovak Republic,1972,Europe,gdpPercap,9674.167626
Slovak Republic,1977,Europe,pop,4827803
Slovak Republic,1977,Europe,lifeExp,70.45
Slovak Republic,1977,Europe,gdpPercap,10922.66404
Slovak Republic,1982,Europe,pop,5048043
Slovak Republic,1982,Europe,lifeExp,70.8
Slovak Republic,1982,Europe,gdpPercap,11348.54585
Slovak Republic,1987,Europe,pop,5199318
Slovak Republic,1987,Europe,lifeExp,71.08
Slovak Republic,1987,Europe,gdpPercap,12037.26758
Slovak Republic,1992,Europe,pop,5302888
Slovak Republic,1992,Europe,lifeExp,71.38
Slovak Republic,1992,Europe,gdpPercap,9498.467723
Slovak Republic,1997,Europe,pop,5383010
Slovak Republic,1997,Europe,lifeExp,72.71
Slovak Republic,1997,Europe,gdpPercap,12126.23065
Slovak Republic,2002,Europe,pop,5410052
Slovak Republic,2002,Europe,lifeExp,73.8
Slovak Republic,2002,Europe,gdpPercap,13638.77837
Slovak Republic,2007,Europe,pop,5447502
Slovak Republic,2007,Europe,lifeExp,74.663
Slovak Republic,2007,Europe,gdpPercap,18678.31435
Slovenia,1952,Europe,pop,1489518
Slovenia,1952,Europe,lifeExp,65.57
Slovenia,1952,Europe,gdpPercap,4215.041741
Slovenia,1957,Europe,pop,1533070
Slovenia,1957,Europe,lifeExp,67.85
Slovenia,1957,Europe,gdpPercap,5862.276629
Slovenia,1962,Europe,pop,1582962
Slovenia,1962,Europe,lifeExp,69.15
Slovenia,1962,Europe,gdpPercap,7402.303395
Slovenia,1967,Europe,pop,1646912
Slovenia,1967,Europe,lifeExp,69.18
Slovenia,1967,Europe,gdpPercap,9405.489397
Slovenia,1972,Europe,pop,1694510
Slovenia,1972,Europe,lifeExp,69.82
Slovenia,1972,Europe,gdpPercap,12383.4862
Slovenia,1977,Europe,pop,1746919
Slovenia,1977,Europe,lifeExp,70.97
Slovenia,1977,Europe,gdpPercap,15277.03017
Slovenia,1982,Europe,pop,1861252
Slovenia,1982,Europe,lifeExp,71.063
Slovenia,1982,Europe,gdpPercap,17866.72175
Slovenia,1987,Europe,pop,1945870
Slovenia,1987,Europe,lifeExp,72.25
Slovenia,1987,Europe,gdpPercap,18678.53492
Slovenia,1992,Europe,pop,1999210
Slovenia,1992,Europe,lifeExp,73.64
Slovenia,1992,Europe,gdpPercap,14214.71681
Slovenia,1997,Europe,pop,2011612
Slovenia,1997,Europe,lifeExp,75.13
Slovenia,1997,Europe,gdpPercap,17161.10735
Slovenia,2002,Europe,pop,2011497
Slovenia,2002,Europe,lifeExp,76.66
Slovenia,2002,Europe,gdpPercap,20660.01936
Slovenia,2007,Europe,pop,2009245
Slovenia,2007,Europe,lifeExp,77.926
Slovenia,2007,Europe,gdpPercap,25768.25759
Somalia,1952,Africa,pop,2526994
Somalia,1952,Africa,lifeExp,32.978
Somalia,1952,Africa,gdpPercap,1135.749842
Somalia,1957,Africa,pop,2780415
Somalia,1957,Africa,lifeExp,34.977
Somalia,1957,Africa,gdpPercap,1258.147413
Somalia,1962,Africa,pop,3080153
Somalia,1962,Africa,lifeExp,36.981
Somalia,1962,Africa,gdpPercap,1369.488336
Somalia,1967,Africa,pop,3428839
Somalia,1967,Africa,lifeExp,38.977
Somalia,1967,Africa,gdpPercap,1284.73318
Somalia,1972,Africa,pop,3840161
Somalia,1972,Africa,lifeExp,40.973
Somalia,1972,Africa,gdpPercap,1254.576127
Somalia,1977,Africa,pop,4353666
Somalia,1977,Africa,lifeExp,41.974
Somalia,1977,Africa,gdpPercap,1450.992513
Somalia,1982,Africa,pop,5828892
Somalia,1982,Africa,lifeExp,42.955
Somalia,1982,Africa,gdpPercap,1176.807031
Somalia,1987,Africa,pop,6921858
Somalia,1987,Africa,lifeExp,44.501
Somalia,1987,Africa,gdpPercap,1093.244963
Somalia,1992,Africa,pop,6099799
Somalia,1992,Africa,lifeExp,39.658
Somalia,1992,Africa,gdpPercap,926.9602964
Somalia,1997,Africa,pop,6633514
Somalia,1997,Africa,lifeExp,43.795
Somalia,1997,Africa,gdpPercap,930.5964284
Somalia,2002,Africa,pop,7753310
Somalia,2002,Africa,lifeExp,45.936
Somalia,2002,Africa,gdpPercap,882.0818218
Somalia,2007,Africa,pop,9118773
Somalia,2007,Africa,lifeExp,48.159
Somalia,2007,Africa,gdpPercap,926.1410683
South Africa,1952,Africa,pop,14264935
South Africa,1952,Africa,lifeExp,45.009
South Africa,1952,Africa,gdpPercap,4725.295531
South Africa,1957,Africa,pop,16151549
South Africa,1957,Africa,lifeExp,47.985
South Africa,1957,Africa,gdpPercap,5487.104219
South Africa,1962,Africa,pop,18356657
South Africa,1962,Africa,lifeExp,49.951
South Africa,1962,Africa,gdpPercap,5768.729717
South Africa,1967,Africa,pop,20997321
South Africa,1967,Africa,lifeExp,51.927
South Africa,1967,Africa,gdpPercap,7114.477971
South Africa,1972,Africa,pop,23935810
South Africa,1972,Africa,lifeExp,53.696
South Africa,1972,Africa,gdpPercap,7765.962636
South Africa,1977,Africa,pop,27129932
South Africa,1977,Africa,lifeExp,55.527
South Africa,1977,Africa,gdpPercap,8028.651439
South Africa,1982,Africa,pop,31140029
South Africa,1982,Africa,lifeExp,58.161
South Africa,1982,Africa,gdpPercap,8568.266228
South Africa,1987,Africa,pop,35933379
South Africa,1987,Africa,lifeExp,60.834
South Africa,1987,Africa,gdpPercap,7825.823398
South Africa,1992,Africa,pop,39964159
South Africa,1992,Africa,lifeExp,61.888
South Africa,1992,Africa,gdpPercap,7225.069258
South Africa,1997,Africa,pop,42835005
South Africa,1997,Africa,lifeExp,60.236
South Africa,1997,Africa,gdpPercap,7479.188244
South Africa,2002,Africa,pop,44433622
South Africa,2002,Africa,lifeExp,53.365
South Africa,2002,Africa,gdpPercap,7710.946444
South Africa,2007,Africa,pop,43997828
South Africa,2007,Africa,lifeExp,49.339
South Africa,2007,Africa,gdpPercap,9269.657808
Spain,1952,Europe,pop,28549870
Spain,1952,Europe,lifeExp,64.94
Spain,1952,Europe,gdpPercap,3834.034742
Spain,1957,Europe,pop,29841614
Spain,1957,Europe,lifeExp,66.66
Spain,1957,Europe,gdpPercap,4564.80241
Spain,1962,Europe,pop,31158061
Spain,1962,Europe,lifeExp,69.69
Spain,1962,Europe,gdpPercap,5693.843879
Spain,1967,Europe,pop,32850275
Spain,1967,Europe,lifeExp,71.44
Spain,1967,Europe,gdpPercap,7993.512294
Spain,1972,Europe,pop,34513161
Spain,1972,Europe,lifeExp,73.06
Spain,1972,Europe,gdpPercap,10638.75131
Spain,1977,Europe,pop,36439000
Spain,1977,Europe,lifeExp,74.39
Spain,1977,Europe,gdpPercap,13236.92117
Spain,1982,Europe,pop,37983310
Spain,1982,Europe,lifeExp,76.3
Spain,1982,Europe,gdpPercap,13926.16997
Spain,1987,Europe,pop,38880702
Spain,1987,Europe,lifeExp,76.9
Spain,1987,Europe,gdpPercap,15764.98313
Spain,1992,Europe,pop,39549438
Spain,1992,Europe,lifeExp,77.57
Spain,1992,Europe,gdpPercap,18603.06452
Spain,1997,Europe,pop,39855442
Spain,1997,Europe,lifeExp,78.77
Spain,1997,Europe,gdpPercap,20445.29896
Spain,2002,Europe,pop,40152517
Spain,2002,Europe,lifeExp,79.78
Spain,2002,Europe,gdpPercap,24835.47166
Spain,2007,Europe,pop,40448191
Spain,2007,Europe,lifeExp,80.941
Spain,2007,Europe,gdpPercap,28821.0637
Sri Lanka,1952,Asia,pop,7982342
Sri Lanka,1952,Asia,lifeExp,57.593
Sri Lanka,1952,Asia,gdpPercap,1083.53203
Sri Lanka,1957,Asia,pop,9128546
Sri Lanka,1957,Asia,lifeExp,61.456
Sri Lanka,1957,Asia,gdpPercap,1072.546602
Sri Lanka,1962,Asia,pop,10421936
Sri Lanka,1962,Asia,lifeExp,62.192
Sri Lanka,1962,Asia,gdpPercap,1074.47196
Sri Lanka,1967,Asia,pop,11737396
Sri Lanka,1967,Asia,lifeExp,64.266
Sri Lanka,1967,Asia,gdpPercap,1135.514326
Sri Lanka,1972,Asia,pop,13016733
Sri Lanka,1972,Asia,lifeExp,65.042
Sri Lanka,1972,Asia,gdpPercap,1213.39553
Sri Lanka,1977,Asia,pop,14116836
Sri Lanka,1977,Asia,lifeExp,65.949
Sri Lanka,1977,Asia,gdpPercap,1348.775651
Sri Lanka,1982,Asia,pop,15410151
Sri Lanka,1982,Asia,lifeExp,68.757
Sri Lanka,1982,Asia,gdpPercap,1648.079789
Sri Lanka,1987,Asia,pop,16495304
Sri Lanka,1987,Asia,lifeExp,69.011
Sri Lanka,1987,Asia,gdpPercap,1876.766827
Sri Lanka,1992,Asia,pop,17587060
Sri Lanka,1992,Asia,lifeExp,70.379
Sri Lanka,1992,Asia,gdpPercap,2153.739222
Sri Lanka,1997,Asia,pop,18698655
Sri Lanka,1997,Asia,lifeExp,70.457
Sri Lanka,1997,Asia,gdpPercap,2664.477257
Sri Lanka,2002,Asia,pop,19576783
Sri Lanka,2002,Asia,lifeExp,70.815
Sri Lanka,2002,Asia,gdpPercap,3015.378833
Sri Lanka,2007,Asia,pop,20378239
Sri Lanka,2007,Asia,lifeExp,72.396
Sri Lanka,2007,Asia,gdpPercap,3970.095407
Sudan,1952,Africa,pop,8504667
Sudan,1952,Africa,lifeExp,38.635
Sudan,1952,Africa,gdpPercap,1615.991129
Sudan,1957,Africa,pop,9753392
Sudan,1957,Africa,lifeExp,39.624
Sudan,1957,Africa,gdpPercap,1770.337074
Sudan,1962,Africa,pop,11183227
Sudan,1962,Africa,lifeExp,40.87
Sudan,1962,Africa,gdpPercap,1959.593767
Sudan,1967,Africa,pop,12716129
Sudan,1967,Africa,lifeExp,42.858
Sudan,1967,Africa,gdpPercap,1687.997641
Sudan,1972,Africa,pop,14597019
Sudan,1972,Africa,lifeExp,45.083
Sudan,1972,Africa,gdpPercap,1659.652775
Sudan,1977,Africa,pop,17104986
Sudan,1977,Africa,lifeExp,47.8
Sudan,1977,Africa,gdpPercap,2202.988423
Sudan,1982,Africa,pop,20367053
Sudan,1982,Africa,lifeExp,50.338
Sudan,1982,Africa,gdpPercap,1895.544073
Sudan,1987,Africa,pop,24725960
Sudan,1987,Africa,lifeExp,51.744
Sudan,1987,Africa,gdpPercap,1507.819159
Sudan,1992,Africa,pop,28227588
Sudan,1992,Africa,lifeExp,53.556
Sudan,1992,Africa,gdpPercap,1492.197043
Sudan,1997,Africa,pop,32160729
Sudan,1997,Africa,lifeExp,55.373
Sudan,1997,Africa,gdpPercap,1632.210764
Sudan,2002,Africa,pop,37090298
Sudan,2002,Africa,lifeExp,56.369
Sudan,2002,Africa,gdpPercap,1993.398314
Sudan,2007,Africa,pop,42292929
Sudan,2007,Africa,lifeExp,58.556
Sudan,2007,Africa,gdpPercap,2602.394995
Swaziland,1952,Africa,pop,290243
Swaziland,1952,Africa,lifeExp,41.407
Swaziland,1952,Africa,gdpPercap,1148.376626
Swaziland,1957,Africa,pop,326741
Swaziland,1957,Africa,lifeExp,43.424
Swaziland,1957,Africa,gdpPercap,1244.708364
Swaziland,1962,Africa,pop,370006
Swaziland,1962,Africa,lifeExp,44.992
Swaziland,1962,Africa,gdpPercap,1856.182125
Swaziland,1967,Africa,pop,420690
Swaziland,1967,Africa,lifeExp,46.633
Swaziland,1967,Africa,gdpPercap,2613.101665
Swaziland,1972,Africa,pop,480105
Swaziland,1972,Africa,lifeExp,49.552
Swaziland,1972,Africa,gdpPercap,3364.836625
Swaziland,1977,Africa,pop,551425
Swaziland,1977,Africa,lifeExp,52.537
Swaziland,1977,Africa,gdpPercap,3781.410618
Swaziland,1982,Africa,pop,649901
Swaziland,1982,Africa,lifeExp,55.561
Swaziland,1982,Africa,gdpPercap,3895.384018
Swaziland,1987,Africa,pop,779348
Swaziland,1987,Africa,lifeExp,57.678
Swaziland,1987,Africa,gdpPercap,3984.839812
Swaziland,1992,Africa,pop,962344
Swaziland,1992,Africa,lifeExp,58.474
Swaziland,1992,Africa,gdpPercap,3553.0224
Swaziland,1997,Africa,pop,1054486
Swaziland,1997,Africa,lifeExp,54.289
Swaziland,1997,Africa,gdpPercap,3876.76846
Swaziland,2002,Africa,pop,1130269
Swaziland,2002,Africa,lifeExp,43.869
Swaziland,2002,Africa,gdpPercap,4128.116943
Swaziland,2007,Africa,pop,1133066
Swaziland,2007,Africa,lifeExp,39.613
Swaziland,2007,Africa,gdpPercap,4513.480643
Sweden,1952,Europe,pop,7124673
Sweden,1952,Europe,lifeExp,71.86
Sweden,1952,Europe,gdpPercap,8527.844662
Sweden,1957,Europe,pop,7363802
Sweden,1957,Europe,lifeExp,72.49
Sweden,1957,Europe,gdpPercap,9911.878226
Sweden,1962,Europe,pop,7561588
Sweden,1962,Europe,lifeExp,73.37
Sweden,1962,Europe,gdpPercap,12329.44192
Sweden,1967,Europe,pop,7867931
Sweden,1967,Europe,lifeExp,74.16
Sweden,1967,Europe,gdpPercap,15258.29697
Sweden,1972,Europe,pop,8122293
Sweden,1972,Europe,lifeExp,74.72
Sweden,1972,Europe,gdpPercap,17832.02464
Sweden,1977,Europe,pop,8251648
Sweden,1977,Europe,lifeExp,75.44
Sweden,1977,Europe,gdpPercap,18855.72521
Sweden,1982,Europe,pop,8325260
Sweden,1982,Europe,lifeExp,76.42
Sweden,1982,Europe,gdpPercap,20667.38125
Sweden,1987,Europe,pop,8421403
Sweden,1987,Europe,lifeExp,77.19
Sweden,1987,Europe,gdpPercap,23586.92927
Sweden,1992,Europe,pop,8718867
Sweden,1992,Europe,lifeExp,78.16
Sweden,1992,Europe,gdpPercap,23880.01683
Sweden,1997,Europe,pop,8897619
Sweden,1997,Europe,lifeExp,79.39
Sweden,1997,Europe,gdpPercap,25266.59499
Sweden,2002,Europe,pop,8954175
Sweden,2002,Europe,lifeExp,80.04
Sweden,2002,Europe,gdpPercap,29341.63093
Sweden,2007,Europe,pop,9031088
Sweden,2007,Europe,lifeExp,80.884
Sweden,2007,Europe,gdpPercap,33859.74835
Switzerland,1952,Europe,pop,4815000
Switzerland,1952,Europe,lifeExp,69.62
Switzerland,1952,Europe,gdpPercap,14734.23275
Switzerland,1957,Europe,pop,5126000
Switzerland,1957,Europe,lifeExp,70.56
Switzerland,1957,Europe,gdpPercap,17909.48973
Switzerland,1962,Europe,pop,5666000
Switzerland,1962,Europe,lifeExp,71.32
Switzerland,1962,Europe,gdpPercap,20431.0927
Switzerland,1967,Europe,pop,6063000
Switzerland,1967,Europe,lifeExp,72.77
Switzerland,1967,Europe,gdpPercap,22966.14432
Switzerland,1972,Europe,pop,6401400
Switzerland,1972,Europe,lifeExp,73.78
Switzerland,1972,Europe,gdpPercap,27195.11304
Switzerland,1977,Europe,pop,6316424
Switzerland,1977,Europe,lifeExp,75.39
Switzerland,1977,Europe,gdpPercap,26982.29052
Switzerland,1982,Europe,pop,6468126
Switzerland,1982,Europe,lifeExp,76.21
Switzerland,1982,Europe,gdpPercap,28397.71512
Switzerland,1987,Europe,pop,6649942
Switzerland,1987,Europe,lifeExp,77.41
Switzerland,1987,Europe,gdpPercap,30281.70459
Switzerland,1992,Europe,pop,6995447
Switzerland,1992,Europe,lifeExp,78.03
Switzerland,1992,Europe,gdpPercap,31871.5303
Switzerland,1997,Europe,pop,7193761
Switzerland,1997,Europe,lifeExp,79.37
Switzerland,1997,Europe,gdpPercap,32135.32301
Switzerland,2002,Europe,pop,7361757
Switzerland,2002,Europe,lifeExp,80.62
Switzerland,2002,Europe,gdpPercap,34480.95771
Switzerland,2007,Europe,pop,7554661
Switzerland,2007,Europe,lifeExp,81.701
Switzerland,2007,Europe,gdpPercap,37506.41907
Syria,1952,Asia,pop,3661549
Syria,1952,Asia,lifeExp,45.883
Syria,1952,Asia,gdpPercap,1643.485354
Syria,1957,Asia,pop,4149908
Syria,1957,Asia,lifeExp,48.284
Syria,1957,Asia,gdpPercap,2117.234893
Syria,1962,Asia,pop,4834621
Syria,1962,Asia,lifeExp,50.305
Syria,1962,Asia,gdpPercap,2193.037133
Syria,1967,Asia,pop,5680812
Syria,1967,Asia,lifeExp,53.655
Syria,1967,Asia,gdpPercap,1881.923632
Syria,1972,Asia,pop,6701172
Syria,1972,Asia,lifeExp,57.296
Syria,1972,Asia,gdpPercap,2571.423014
Syria,1977,Asia,pop,7932503
Syria,1977,Asia,lifeExp,61.195
Syria,1977,Asia,gdpPercap,3195.484582
Syria,1982,Asia,pop,9410494
Syria,1982,Asia,lifeExp,64.59
Syria,1982,Asia,gdpPercap,3761.837715
Syria,1987,Asia,pop,11242847
Syria,1987,Asia,lifeExp,66.974
Syria,1987,Asia,gdpPercap,3116.774285
Syria,1992,Asia,pop,13219062
Syria,1992,Asia,lifeExp,69.249
Syria,1992,Asia,gdpPercap,3340.542768
Syria,1997,Asia,pop,15081016
Syria,1997,Asia,lifeExp,71.527
Syria,1997,Asia,gdpPercap,4014.238972
